423,0
423,0
424,0
424,0
424,0
424,1
425,0
425,1
425,1
425,0
425,0
425,1
425,0
426,0
426,0
426,1
426,1
426,0
426,0
427,0
427,0
428,0
428,0
428,0
429,0
429,0
429,1
429,0
429,0
430,1
431,0
431,1
431,1
431,0
431,1
431,0
431,1
431,1
431,0
431,0
432,1
432,1
432,0
432,1
433,1
433,0
434,0
434,0
435,0
435,0
435,0
435,0
436,0
436,1
436,0
437,0
437,0
437,0
437,0
438,0
438,1
438,0
438,0
438,0
438,1
439,0
439,0
440,1
440,0
440,0
440,1
440,1
440,0
441,1
441,1
441,0
441,1
442,0
442,0
442,1
442,0
442,0
442,1
443,0
443,0
443,0
443,0
443,0
443,0
443,1
443,0
444,0
444,0
444,0
444,1
445,1
445,0
445,0
445,0
445,1
445,0
445,0
445,1
446,0
446,0
446,0
446,1
446,0
447,0
447,0
447,0
447,1
447,0
448,0
448,0
448,0
448,1
448,0
448,0
449,1
449,1
449,0
449,1
450,0
450,0
450,0
450,0
450,0
450,0
450,0
451,1
451,1
451,0
451,0
451,0
451,0
451,0
451,0
452,0
452,0
452,0
452,0
452,0
452,1
452,0
453,0
453,1
453,0
453,0
453,0
453,0
454,0
454,0
454,0
454,0
454,0
454,0
454,1
454,0
454,0
455,0
455,0
455,0
455,0
455,0
455,1
456,0
456,0
456,0
456,0
456,1
457,1
457,0
457,0
457,0
457,0
457,0
457,0
457,0
457,0
457,1
458,1
458,0
459,0
459,0
459,1
459,0
459,0
459,1
459,0
459,0
459,0
460,0
460,0
460,0
460,0
460,0
460,0
460,0
460,1
460,0
460,1
460,1
460,0
460,0
461,0
461,0
461,1
461,0
461,0
461,0
461,1
461,0
461,0
461,0
462,1
462,0
462,0
462,0
462,1
462,0
463,0
463,1
463,0
463,0
463,0
463,0
464,0
464,0
464,0
464,0
464,0
464,1
464,0
464,1
465,0
465,0
465,0
465,0
465,1
465,0
465,0
465,1
466,0
466,0
466,0
466,0
467,0
467,0
467,1
467,0
467,0
467,0
467,0
467,0
467,0
467,0
468,1
468,1
468,0
468,0
468,0
468,0
468,0
469,0
469,1
469,0
469,0
469,0
469,0
470,0
470,0
470,1
470,0
470,0
470,0
470,1
470,0
470,0
471,0
471,0
471,0
471,0
471,0
471,0
471,0
471,0
471,0
471,0
471,1
471,1
471,0
472,0
472,0
472,1
472,0
472,0
472,0
472,1
472,0
472,0
473,0
473,0
473,0
473,1
473,0
473,1
473,0
473,1
473,0
473,1
473,0
474,0
474,0
474,0
474,1
474,0
474,0
474,0
474,0
475,0
475,1
475,0
475,0
475,0
475,0
475,0
475,0
475,0
475,1
476,0
476,0
476,0
476,0
476,0
476,0
476,0
476,1
477,0
477,1
477,0
477,0
477,0
477,0
477,0
477,0
478,0
478,0
478,0
478,0
478,0
478,1
478,0
478,1
478,0
479,0
479,0
479,0
479,1
479,0
480,0
480,0
481,0
481,0
481,0
481,0
481,1
482,0
482,0
482,0
482,0
482,0
482,0
482,0
482,0
482,0
483,0
483,0
483,0
483,1
483,0
483,0
484,0
484,1
484,0
484,0
484,0
484,0
484,0
484,0
484,0
484,0
484,0
485,0
485,0
485,0
485,0
485,1
485,0
485,0
485,0
485,0
485,0
486,0
486,0
486,0
486,0
486,0
486,0
486,1
486,0
486,0
486,0
486,0
486,0
486,0
486,0
486,0
487,0
487,0
487,0
487,0
487,0
487,0
487,0
487,0
487,0
487,0
487,0
487,0
487,0
488,1
488,0
488,1
488,0
488,0
489,0
489,0
489,0
489,0
489,0
489,0
489,0
489,0
489,0
489,0
489,0
489,0
489,0
489,1
489,0
489,0
490,0
490,1
490,1
490,0
490,0
490,0
490,0
490,0
490,0
490,0
491,0
491,0
491,0
491,0
491,0
491,0
491,0
491,0
492,0
492,0
492,0
492,0
492,0
492,0
492,0
492,1
492,0
492,0
492,0
493,0
493,0
493,0
493,0
493,0
493,1
493,0
493,1
493,0
493,0
493,0
494,0
494,0
494,0
494,1
494,0
494,0
494,0
494,0
494,0
494,0
494,0
494,0
495,0
495,0
495,0
495,0
495,1
495,0
495,0
495,0
495,0
495,0
495,0
496,0
496,0
496,0
496,0
496,0
496,0
496,0
496,0
496,0
496,0
496,1
496,0
497,0
497,1
497,0
497,0
497,0
497,0
497,0
497,1
497,0
497,0
497,0
497,1
497,0
497,0
497,0
498,0
498,1
498,0
498,0
498,0
498,1
498,0
498,1
498,0
498,0
498,0
498,0
498,0
498,0
498,0
498,0
498,1
498,0
499,0
499,0
499,0
499,0
499,0
499,1
499,0
499,0
499,0
499,0
499,0
499,1
499,0
499,0
499,0
499,0
499,0
499,0
500,0
500,0
500,0
500,1
500,0
500,0
500,1
500,0
500,0
500,0
500,0
500,0
501,0
501,0
501,0
501,0
501,0
501,0
501,0
501,0
501,0
501,0
501,1
501,0
501,0
501,1
501,1
501,0
501,0
501,1
502,0
502,0
502,0
502,1
502,0
502,0
502,0
502,0
502,0
502,0
502,0
502,0
502,0
502,0
503,0
503,0
503,1
503,0
503,0
503,0
503,0
503,0
503,0
503,0
503,0
504,0
504,0
504,0
504,0
504,0
504,0
504,0
504,0
504,0
505,0
505,0
505,0
505,1
505,0
505,0
505,0
505,0
505,0
505,0
505,0
505,0
505,0
506,0
506,0
506,1
506,0
506,0
506,0
506,0
506,0
506,1
506,0
506,0
506,0
506,0
506,0
506,0
506,0
506,0
506,0
506,0
506,1
506,0
507,0
507,0
507,0
507,0
507,0
507,0
507,0
507,0
507,0
507,0
507,1
507,0
507,0
507,0
507,0
507,0
507,0
507,0
507,0
508,0
508,0
508,0
508,0
508,0
508,0
508,0
508,0
508,0
508,0
508,0
508,0
508,0
508,0
508,0
508,0
509,0
509,0
509,0
509,0
509,0
509,0
509,0
509,0
509,0
509,0
509,0
509,0
509,0
509,0
509,0
509,1
510,1
510,0
510,0
510,0
510,0
510,0
510,0
510,1
511,0
511,0
511,0
511,0
511,0
511,0
511,0
511,1
511,0
511,0
511,1
511,0
511,0
511,0
511,0
511,0
511,0
511,0
511,0
511,0
511,0
511,0
511,0
511,0
512,0
512,0
512,0
512,0
512,0
512,0
512,1
512,0
512,0
512,0
512,0
512,0
512,0
512,0
513,0
513,0
513,0
513,1
513,0
513,0
513,0
513,0
513,0
513,0
513,1
513,0
513,0
513,0
513,0
513,0
514,0
514,0
514,0
514,0
514,1
514,0
514,0
514,0
514,0
514,0
514,0
514,0
514,0
514,0
515,0
515,0
515,0
515,0
515,0
515,0
515,0
515,0
515,0
515,0
515,0
515,1
515,0
515,0
515,0
515,0
515,1
515,0
515,1
515,0
515,1
515,0
516,0
516,0
516,1
516,0
516,0
516,0
516,0
516,0
516,0
516,0
516,0
516,1
516,0
516,0
516,0
516,0
516,1
517,1
517,0
517,0
517,0
517,0
517,0
517,0
517,1
517,0
517,0
517,0
517,0
517,0
518,0
518,0
518,0
518,0
518,0
518,0
518,0
518,0
518,0
518,0
518,0
518,0
519,0
519,0
519,0
519,1
519,0
519,1
519,0
519,0
519,0
519,0
519,0
519,0
519,0
519,0
519,0
519,0
520,0
520,0
520,0
520,0
520,0
520,0
520,0
520,0
520,0
520,1
520,0
520,0
520,0
520,0
520,0
520,0
520,0
520,0
520,0
521,0
521,0
521,1
521,0
521,0
521,0
521,1
521,0
521,0
522,0
522,0
522,1
522,0
522,0
522,0
522,1
522,0
522,0
522,0
522,0
522,0
522,0
522,0
522,0
522,0
522,0
522,0
522,0
522,0
522,0
522,0
522,1
523,0
523,0
523,0
523,0
523,0
523,0
523,0
523,0
523,1
523,0
523,0
523,0
523,0
523,0
523,0
523,0
523,0
523,0
523,0
523,0
523,0
523,0
523,0
523,0
523,0
523,0
523,0
524,0
524,0
524,0
524,0
524,0
524,0
524,0
524,0
524,0
524,0
524,0
524,0
524,0
524,0
525,0
525,0
525,0
525,0
525,0
525,0
525,0
525,0
525,0
525,0
525,0
525,0
525,0
525,0
525,0
525,0
525,0
525,0
525,0
525,0
525,0
525,0
525,0
525,0
525,0
525,0
525,0
525,0
525,0
525,0
525,0
525,0
525,0
525,0
526,0
526,0
526,1
526,0
526,0
526,0
526,0
526,0
526,0
526,0
526,0
526,0
526,0
526,0
527,0
527,0
527,0
527,0
527,0
527,0
527,0
527,0
527,0
527,0
527,0
527,0
527,0
527,0
527,0
527,0
527,0
528,1
528,0
528,1
528,0
528,0
528,0
528,0
528,0
528,0
528,0
528,0
528,0
528,0
528,0
528,1
528,0
528,0
528,0
528,0
528,0
528,0
528,0
529,0
529,1
529,0
529,0
529,0
529,0
529,0
529,0
529,0
529,0
529,0
529,0
529,0
529,0
529,1
529,0
529,0
529,0
529,0
530,0
530,0
530,0
530,0
530,0
530,0
530,0
530,0
530,0
530,0
530,0
530,0
530,0
530,0
530,0
530,0
531,0
531,0
531,0
531,0
531,0
531,0
531,0
531,0
531,0
531,1
531,0
531,0
531,0
531,0
531,0
531,0
531,0
531,0
531,0
531,1
531,0
531,0
531,0
532,0
532,0
532,0
532,0
532,0
532,0
532,1
532,0
532,0
532,0
532,1
532,0
532,0
532,0
532,0
532,0
532,1
532,0
532,0
532,0
532,0
532,0
532,0
532,1
532,0
532,0
532,0
532,0
532,0
532,0
532,0
533,0
533,0
533,0
533,0
533,0
533,0
533,0
533,0
533,0
533,0
533,0
533,0
533,0
534,0
534,0
534,0
534,0
534,0
534,0
534,0
534,0
534,0
534,1
534,0
534,0
534,0
534,0
534,1
534,0
534,0
534,0
534,0
534,0
534,0
534,0
534,0
534,0
534,0
534,0
535,1
535,0
535,0
535,0
535,0
535,0
535,0
535,0
535,0
535,0
535,0
535,0
536,0
536,0
536,0
536,1
536,0
536,0
536,0
536,0
536,1
536,0
536,0
536,0
536,0
536,0
536,0
536,0
536,0
536,0
536,0
536,0
536,0
537,0
537,0
537,0
537,0
537,0
537,1
537,0
537,0
537,0
537,0
537,0
537,0
537,0
537,0
537,0
537,0
537,0
537,0
537,0
537,0
537,0
538,0
538,0
538,0
538,0
538,0
538,0
538,0
538,0
538,0
538,0
538,0
538,0
538,0
538,0
538,0
538,0
538,0
538,0
538,0
538,0
538,0
538,0
538,0
538,0
538,0
538,0
538,0
538,0
538,0
539,0
539,0
539,0
539,0
539,0
539,0
539,0
539,0
539,0
539,0
539,1
539,0
539,0
539,1
539,0
539,0
539,0
539,0
539,0
539,1
539,1
539,0
539,0
539,0
540,0
540,0
540,0
540,1
540,0
540,0
540,0
540,0
540,0
540,0
540,0
540,0
540,0
540,0
540,0
540,1
540,0
540,0
540,0
540,0
540,0
540,0
541,0
541,0
541,0
541,0
541,1
541,0
541,0
541,0
541,0
541,0
541,0
541,1
541,0
541,0
541,0
541,0
541,0
541,0
541,0
541,1
541,0
541,0
541,0
541,1
541,0
541,0
541,0
541,0
541,0
541,0
541,0
542,0
542,0
542,0
542,0
542,0
542,0
542,1
542,0
542,0
542,0
542,0
542,1
542,0
542,0
542,0
542,0
542,0
543,0
543,0
543,0
543,0
543,0
543,0
543,0
543,0
543,0
543,0
543,0
543,0
543,0
543,0
543,0
543,0
543,0
543,0
543,0
543,0
543,0
543,0
544,0
544,0
544,0
544,0
544,0
544,0
544,0
544,0
544,0
544,0
544,0
544,0
544,0
544,0
544,0
544,0
544,0
544,0
544,1
544,0
545,0
545,0
545,0
545,1
545,0
545,0
545,0
545,1
545,1
545,0
545,0
545,0
545,0
545,0
545,0
545,0
545,0
545,0
545,0
545,0
545,0
546,0
546,0
546,0
546,0
546,0
546,0
546,0
546,0
546,0
546,0
546,0
546,0
546,0
546,0
546,0
546,0
546,0
546,0
546,0
546,0
546,0
546,0
546,0
546,0
546,0
546,0
546,0
546,0
547,0
547,0
547,0
547,0
547,1
547,0
547,0
547,0
547,1
547,0
547,0
547,0
547,0
547,0
547,0
547,0
547,0
547,0
547,0
547,0
547,0
547,0
547,0
547,0
548,0
548,0
548,0
548,0
548,0
548,0
548,0
548,0
548,0
548,0
548,0
548,0
548,0
548,0
548,0
548,0
548,0
548,0
548,0
548,0
548,0
548,0
549,0
549,0
549,0
549,0
549,0
549,0
549,0
549,1
549,0
549,0
549,0
549,0
549,0
549,0
549,0
549,0
549,0
549,0
549,0
549,0
549,0
550,0
550,0
550,0
550,0
550,0
550,0
550,0
550,0
550,0
550,0
550,0
550,0
550,0
550,0
550,0
550,0
550,1
550,0
550,0
550,0
550,1
550,0
550,0
550,0
551,0
551,0
551,0
551,0
551,0
551,0
551,0
551,0
551,0
551,0
551,0
551,0
551,0
551,0
551,0
551,0
552,0
552,0
552,0
552,0
552,0
552,0
552,0
552,0
552,1
552,0
552,0
552,0
552,0
552,0
552,0
552,0
552,0
552,0
552,0
552,0
552,0
552,0
553,0
553,0
553,0
553,0
553,0
553,0
553,0
553,0
553,0
553,0
553,0
553,0
553,0
553,0
553,0
553,0
553,0
553,0
553,0
553,0
553,0
553,0
553,0
553,0
553,0
553,0
553,0
553,0
553,0
553,0
553,1
553,0
554,0
554,0
554,1
554,0
554,0
554,0
554,0
554,0
554,0
554,0
554,0
554,0
554,0
554,0
554,0
554,0
554,0
555,0
555,0
555,0
555,0
555,0
555,0
555,0
555,0
555,0
555,0
555,0
555,0
555,0
555,0
555,0
555,0
555,0
555,0
555,0
555,0
556,1
556,0
556,0
556,0
556,0
556,0
556,0
556,0
556,0
556,0
556,0
556,0
556,0
556,0
556,1
556,0
556,0
556,0
556,0
556,0
556,0
556,0
556,1
556,0
556,0
556,0
556,0
557,0
557,0
557,0
557,0
557,0
557,0
557,0
557,0
557,0
557,0
557,0
557,0
557,0
557,0
557,0
557,0
557,1
557,0
557,0
557,0
557,0
558,0
558,0
558,0
558,0
558,0
558,0
558,0
558,0
558,0
558,0
558,0
558,0
558,0
558,0
558,0
558,0
558,1
558,0
558,0
558,0
558,0
558,0
558,0
558,0
558,0
558,0
558,0
558,0
559,0
559,0
559,1
559,0
559,0
559,0
559,0
559,0
559,0
559,0
559,1
559,0
559,0
559,0
559,0
559,0
559,1
559,0
559,0
559,0
559,0
559,0
559,0
559,0
559,1
559,0
559,0
559,0
559,0
559,0
559,0
559,1
559,1
559,0
559,0
559,0
559,0
559,0
560,0
560,0
560,0
560,0
560,0
560,0
560,1
560,0
560,0
560,0
560,0
560,0
560,0
560,0
560,0
560,0
560,1
560,0
560,0
560,0
560,0
560,0
560,1
560,0
560,0
560,1
561,0
561,0
561,0
561,0
561,0
561,0
561,0
561,0
561,0
561,0
561,0
561,0
561,0
561,0
561,0
561,0
561,0
561,0
561,0
561,0
561,0
561,0
561,0
561,0
562,0
562,1
562,0
562,0
562,0
562,0
562,0
562,0
562,0
562,0
562,0
562,0
562,0
562,0
562,0
562,0
562,0
562,0
562,0
562,0
562,0
562,0
562,0
562,0
563,0
563,0
563,0
563,0
563,0
563,0
563,0
563,0
563,0
563,0
563,0
563,0
563,0
563,0
563,0
563,0
563,0
563,0
564,0
564,0
564,1
564,0
564,1
564,1
564,0
564,0
564,0
564,0
564,0
564,0
564,0
564,0
564,0
564,0
564,0
564,0
564,0
564,0
564,0
564,0
564,0
564,1
564,0
564,0
564,0
564,0
565,0
565,0
565,0
565,0
565,0
565,0
565,0
565,0
565,0
565,0
565,0
565,0
565,0
565,0
565,0
565,0
565,0
565,1
565,0
565,0
565,0
565,0
565,0
565,0
565,0
565,0
565,0
565,0
565,0
566,0
566,0
566,0
566,0
566,0
566,0
566,0
566,1
566,0
566,0
566,0
566,0
566,0
566,0
566,0
566,1
566,0
566,0
566,0
566,0
566,0
566,0
566,0
566,0
566,0
566,0
566,0
566,0
566,0
566,0
567,0
567,0
567,0
567,0
567,1
567,0
567,0
567,0
567,0
567,0
567,0
567,0
567,0
567,0
567,0
567,0
567,0
567,0
567,0
567,1
567,0
567,0
567,0
567,0
567,0
567,0
567,0
567,0
567,0
567,0
568,0
568,0
568,0
568,0
568,0
568,0
568,0
568,0
568,0
568,0
568,0
568,0
568,0
568,0
568,0
568,0
568,0
568,0
568,0
568,0
568,0
568,0
568,0
568,0
568,0
568,0
568,0
568,1
568,0
568,0
568,0
568,0
568,0
568,0
569,1
569,0
569,0
569,0
569,0
569,0
569,0
569,1
569,0
569,0
569,0
569,0
569,1
569,0
569,0
569,0
569,0
569,0
569,0
569,0
569,0
569,0
569,0
569,0
569,0
569,0
569,0
570,0
570,0
570,0
570,0
570,0
570,0
570,0
570,0
570,0
570,0
570,0
570,0
570,0
570,0
570,0
570,0
570,0
570,0
570,0
570,0
570,0
570,0
570,0
570,0
570,0
570,0
570,0
570,0
570,0
570,0
570,0
570,0
570,0
570,0
571,0
571,0
571,0
571,0
571,0
571,0
571,0
571,0
571,0
571,0
571,0
571,0
571,0
571,0
571,0
571,0
571,0
571,0
571,0
571,0
571,0
571,0
571,0
571,0
571,0
571,0
571,0
572,0
572,0
572,0
572,0
572,0
572,0
572,0
572,0
572,0
572,0
572,0
572,0
572,0
572,0
572,0
572,0
572,0
572,0
572,0
572,0
572,0
572,0
572,0
572,0
572,0
572,0
572,0
572,0
572,0
572,0
573,0
573,0
573,0
573,0
573,0
573,0
573,0
573,0
573,0
573,0
573,0
573,0
573,0
573,0
573,0
573,0
573,0
573,0
573,0
573,0
573,0
573,0
573,0
573,0
573,0
573,0
573,0
573,0
574,1
574,0
574,0
574,0
574,0
574,0
574,0
574,1
574,1
574,0
574,0
574,0
574,0
574,0
574,0
574,0
574,0
574,0
574,0
574,0
574,0
574,0
574,0
574,1
574,1
574,0
574,0
574,0
574,0
574,0
574,0
574,0
574,0
574,0
574,0
574,0
574,0
574,0
574,0
574,0
574,0
574,0
574,0
575,0
575,1
575,0
575,0
575,0
575,0
575,0
575,0
575,0
575,0
575,0
575,0
575,0
575,0
575,0
575,0
575,0
575,0
575,0
575,0
575,0
575,0
575,0
575,0
575,0
575,0
575,0
575,0
575,0
576,0
576,0
576,0
576,0
576,0
576,0
576,0
576,0
576,0
576,0
576,0
576,0
576,0
576,0
576,0
576,0
576,0
576,0
576,1
576,0
577,0
577,0
577,0
577,0
577,0
577,0
577,0
577,0
577,0
577,0
577,0
577,0
577,0
577,0
577,0
577,0
577,0
577,0
577,0
577,0
577,0
577,0
577,0
577,0
577,0
577,0
577,1
577,0
577,0
577,0
577,0
577,0
578,0
578,1
578,0
578,0
578,0
578,0
578,0
578,0
578,0
578,0
578,0
578,0
578,0
578,0
578,0
578,0
578,0
578,0
578,0
578,0
578,0
578,0
578,0
578,0
578,0
578,0
578,0
578,0
578,0
578,0
578,0
578,0
578,0
578,0
578,0
578,0
578,0
578,0
579,0
579,1
579,1
579,0
579,0
579,0
579,0
579,0
579,0
579,0
579,1
579,0
579,0
579,0
579,0
579,0
579,0
579,0
579,0
579,0
579,0
579,0
579,0
579,0
579,0
579,0
580,0
580,0
580,0
580,0
580,0
580,0
580,0
580,0
580,0
580,0
580,0
580,0
580,0
580,0
580,1
580,0
580,0
580,0
580,0
580,0
580,0
580,0
580,0
580,0
580,0
580,0
580,0
580,0
580,0
580,0
580,0
580,0
580,0
580,0
580,0
580,0
580,0
580,0
580,0
581,0
581,0
581,0
581,0
581,0
581,0
581,0
581,0
581,0
581,0
581,0
581,0
581,0
581,0
581,0
581,0
581,0
581,0
581,1
581,0
581,0
581,0
581,0
581,0
581,0
581,0
581,0
581,0
581,0
581,0
581,0
581,0
581,0
582,0
582,0
582,0
582,0
582,0
582,0
582,0
582,0
582,1
582,0
582,0
582,0
582,0
582,0
582,0
582,0
582,0
582,0
582,0
582,0
582,0
583,0
583,0
583,0
583,0
583,0
583,0
583,1
583,0
583,0
583,0
583,0
583,0
583,0
583,0
583,0
583,0
583,0
583,0
583,0
583,0
583,0
583,0
583,0
583,0
583,0
583,0
583,0
583,0
584,0
584,0
584,0
584,0
584,0
584,0
584,0
584,0
584,0
584,0
584,0
584,0
584,0
584,0
584,0
584,0
584,0
584,0
584,0
584,0
584,0
584,0
584,0
584,0
584,0
584,0
584,0
584,0
584,0
584,0
584,0
584,0
584,0
584,0
584,0
584,0
584,0
585,0
585,1
585,0
585,0
585,0
585,1
585,0
585,0
585,0
585,0
585,0
585,0
585,0
585,0
585,0
585,0
585,0
585,0
585,1
585,0
585,0
585,0
585,0
585,0
585,0
586,0
586,0
586,0
586,0
586,0
586,0
586,1
586,0
586,0
586,0
586,0
586,0
586,0
586,1
586,0
586,0
586,0
586,0
586,0
586,0
586,0
586,0
586,0
586,0
586,0
586,0
586,0
586,0
586,0
586,0
586,0
586,0
587,0
587,0
587,0
587,0
587,0
587,0
587,0
587,0
587,0
587,0
587,0
587,0
587,0
587,0
587,0
587,0
587,0
587,0
587,0
587,0
587,0
587,0
587,0
588,0
588,0
588,0
588,0
588,0
588,0
588,0
588,0
588,0
588,0
588,0
588,0
588,0
588,0
588,0
588,0
588,0
588,0
588,0
588,0
588,0
588,0
588,0
588,0
588,0
588,0
588,0
588,0
588,0
588,0
588,0
588,0
589,0
589,0
589,0
589,0
589,0
589,0
589,0
589,0
589,0
589,0
589,0
589,0
589,0
589,0
589,0
589,0
589,0
589,0
589,0
589,0
589,0
589,0
589,0
589,0
589,0
589,0
589,0
589,0
589,0
589,0
589,0
589,0
589,0
589,0
589,0
589,0
589,0
589,0
590,0
590,0
590,0
590,0
590,0
590,0
590,0
590,0
590,1
590,0
590,0
590,0
590,0
590,0
590,0
590,0
590,0
590,0
590,0
590,0
590,1
590,0
590,0
591,0
591,0
591,0
591,0
591,0
591,0
591,0
591,0
591,0
591,0
591,0
591,0
591,0
591,0
591,0
591,0
591,0
591,0
591,0
591,0
591,0
591,0
591,0
591,0
591,0
591,1
591,1
591,0
591,0
591,0
591,0
591,0
591,0
591,0
591,0
591,0
591,0
591,0
591,0
592,0
592,0
592,0
592,0
592,0
592,0
592,0
592,0
592,0
592,0
592,0
592,0
592,0
592,0
592,0
592,0
592,0
592,0
592,0
592,0
592,0
592,0
592,0
592,1
592,0
592,0
592,0
592,0
592,0
592,0
592,0
592,0
592,0
592,0
592,0
592,0
593,0
593,0
593,0
593,0
593,0
593,0
593,0
593,0
593,0
593,0
593,0
593,0
593,0
593,0
593,0
593,0
593,0
593,0
593,0
593,0
593,0
593,0
593,0
593,0
593,0
593,0
593,0
593,0
593,0
593,0
593,0
593,0
593,0
593,0
594,0
594,0
594,0
594,0
594,0
594,0
594,0
594,0
594,0
594,1
594,0
594,0
594,0
594,0
594,0
594,0
594,0
594,0
594,0
594,0
594,0
594,0
594,0
594,0
594,0
594,0
594,0
594,0
594,0
594,0
594,0
594,0
595,0
595,0
595,0
595,0
595,0
595,0
595,0
595,0
595,0
595,0
595,0
595,0
595,0
595,0
595,0
595,0
595,0
595,0
595,0
595,0
595,0
595,0
595,0
595,0
595,0
595,0
595,1
595,0
595,0
595,0
595,0
595,0
595,0
595,0
595,0
595,0
595,0
595,0
595,0
595,0
596,0
596,0
596,0
596,0
596,0
596,0
596,0
596,0
596,1
596,0
596,0
596,0
596,0
596,0
596,0
596,0
596,0
596,1
596,0
596,0
596,0
596,0
596,0
596,0
596,0
596,0
596,0
596,0
596,0
596,0
596,0
596,0
596,0
596,0
597,0
597,0
597,0
597,0
597,0
597,0
597,0
597,0
597,0
597,0
597,0
597,0
597,0
597,1
597,0
597,0
597,0
597,0
597,0
597,0
597,0
597,0
597,0
597,0
597,0
597,0
597,0
597,0
597,0
597,0
598,0
598,0
598,0
598,0
598,0
598,0
598,0
598,0
598,0
598,0
598,1
598,0
598,0
598,0
598,0
598,0
598,0
598,0
598,0
598,0
598,0
598,0
598,0
598,0
598,0
598,0
598,0
598,0
598,0
598,0
598,0
598,0
598,0
598,0
598,0
598,0
598,0
599,0
599,0
599,0
599,0
599,0
599,0
599,0
599,0
599,0
599,0
599,0
599,0
599,0
599,0
599,0
599,0
599,0
599,0
599,0
599,0
599,0
599,0
599,0
599,0
599,0
599,0
599,0
599,0
600,0
600,0
600,0
600,0
600,0
600,0
600,0
600,0
600,0
600,0
600,0
600,0
600,0
600,0
600,0
600,0
600,0
600,1
600,0
600,0
600,0
600,0
600,0
600,0
600,0
600,0
600,0
600,0
600,0
600,1
600,0
600,0
600,0
601,0
601,0
601,0
601,0
601,0
601,0
601,0
601,0
601,0
601,0
601,0
601,1
601,0
601,0
601,0
601,0
601,0
601,0
601,0
601,0
601,0
601,0
601,0
601,0
601,0
601,0
601,0
601,0
601,0
601,0
601,0
601,0
601,0
601,0
601,0
602,0
602,0
602,0
602,0
602,0
602,0
602,0
602,0
602,0
602,0
602,0
602,0
602,0
602,0
602,0
602,0
602,0
602,0
602,0
602,0
602,0
602,0
602,0
602,0
602,0
602,0
602,0
602,0
602,0
602,0
602,0
602,0
602,0
602,0
602,0
602,1
603,1
603,0
603,0
603,1
603,0
603,0
603,1
603,0
603,0
603,0
603,0
603,0
603,0
603,0
603,1
603,0
603,0
603,0
603,0
603,0
603,0
603,0
603,0
603,0
603,1
603,1
603,1
603,0
603,1
603,0
603,0
603,0
603,0
603,1
603,0
603,0
603,1
603,0
603,0
603,0
603,0
603,0
603,0
603,0
603,0
604,0
604,0
604,0
604,0
604,0
604,0
604,1
604,0
604,0
604,0
604,0
604,0
604,0
604,0
604,0
604,0
604,0
604,0
604,0
604,0
604,0
604,1
604,0
604,0
604,0
604,1
604,0
604,0
604,1
604,0
605,0
605,0
605,0
605,0
605,0
605,0
605,0
605,0
605,0
605,0
605,0
605,0
605,0
605,0
605,0
605,0
605,1
605,0
605,0
605,0
605,0
605,0
605,0
605,0
605,0
605,0
605,0
605,0
605,0
605,0
605,0
605,0
605,0
605,0
606,0
606,0
606,0
606,0
606,0
606,0
606,0
606,0
606,0
606,0
606,0
606,0
606,0
606,1
606,0
606,0
606,0
606,0
606,0
606,0
606,0
606,0
606,0
606,0
